path,ext,size_bytes,mtime
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_15.lsm,.lsm,6021130,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_16.lsm,.lsm,7586760,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_17.lsm,.lsm,6647382,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_18.lsm,.lsm,6021130,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_19.lsm,.lsm,7273634,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_2.lsm,.lsm,6334254,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_20.lsm,.lsm,6647382,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_21.lsm,.lsm,7586760,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_22.lsm,.lsm,6021130,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_23.lsm,.lsm,5394878,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_24.lsm,.lsm,6960508,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_25.lsm,.lsm,6647382,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_26.lsm,.lsm,6960508,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_27.lsm,.lsm,5708004,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_28.lsm,.lsm,7273634,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_29.lsm,.lsm,6960508,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_3.lsm,.lsm,6960506,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_30.lsm,.lsm,6334256,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_31.lsm,.lsm,6647382,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_32.lsm,.lsm,6334256,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_33.lsm,.lsm,7273634,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_4.lsm,.lsm,7273632,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_5.lsm,.lsm,6960506,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_6.lsm,.lsm,6960506,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_7.lsm,.lsm,7273632,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_8.lsm,.lsm,6021128,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_100x\full worm\N2_IB3%D5_9.lsm,.lsm,6647380,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_ortho\N2_IB3%D5_ortho_1.lsm,.lsm,12283661,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_ortho\N2_IB3%D5_ortho_2.lsm,.lsm,13536165,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_ortho\N2_IB3%D5_ortho_3.lsm,.lsm,15414921,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_ortho\N2_IB3%D5_ortho_4.lsm,.lsm,20111810,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112818_N2_IB3%D5_ortho\N2_IB3%D5_ortho_5.lsm,.lsm,14788669,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\113018_BZ33_IB3%D5_ortho\BZ33_IB3%D5_w1.lsm,.lsm,15752982,2018-11-30
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\113018_BZ33_IB3%D5_ortho\BZ33_IB3%D5_w2_muscle4.lsm,.lsm,22303944,2018-11-30
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\113018_BZ33_IB3%D5_ortho\BZ33_IB3%D5_w3.lsm,.lsm,22303929,2018-11-30
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\113018_BZ33_IB3%D5_ortho\BZ33_IB3%D5_w4.lsm,.lsm,13536400,2018-11-30
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\113018_BZ33_IB3%D5_ortho\BZ33_IB3%D5_w5.lsm,.lsm,12283655,2018-11-30
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\12118_AVG6_CB3%D5_100x\AVG6_CB3%D5_w1.lsm,.lsm,6960515,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\12118_AVG6_CB3%D5_100x\AVG6_CB3%D5_w2.lsm,.lsm,9152395,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\12118_AVG6_CB3%D5_100x\AVG6_CB3%D5_w3.lsm,.lsm,6960515,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\12118_AVG6_CB3%D5_100x\AVG6_CB3%D5_w4.lsm,.lsm,7273640,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\12118_AVG6_CB3%D5_100x\AVG6_CB3%D5_w5.lsm,.lsm,7586767,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\12118_AVG6_CB3%D5_100x\AVG6_CB3%D5_w6.lsm,.lsm,7273641,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\12118_BZ33_cmd-1 RNAi_100x\BZ33_cmd-1_RNAi_1.lsm,.lsm,10091780,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\12118_BZ33_cmd-1 RNAi_100x\BZ33_cmd-1_RNAi_2.lsm,.lsm,8526151,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\12118_BZ33_cmd-1 RNAi_100x\BZ33_cmd-1_RNAi_3.lsm,.lsm,6960521,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\12118_BZ33_cmd-1 RNAi_100x\BZ33_cmd-1_RNAi_4.lsm,.lsm,8526151,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\12118_BZ33_cmd-1 RNAi_100x\BZ33_cmd-1_RNAi_5.lsm,.lsm,6960519,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\12118_BZ33_cmd-1 RNAi_100x\BZ33_cmd-1_RNAi_6.lsm,.lsm,7586773,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\12118_BZ33_cmd-1 RNAi_100x\BZ33_cmd-1_RNAi_7.lsm,.lsm,7899897,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\12118_BZ33_cmd-1 RNAi_100x\BZ33_cmd-1_RNAi_8.lsm,.lsm,6334268,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\12118_BZ33_L4440_100x\BZ33_L4440_w1.lsm,.lsm,10404898,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\12118_BZ33_L4440_100x\BZ33_L4440_w2.lsm,.lsm,9152394,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\12118_BZ33_L4440_100x\BZ33_L4440_w3.lsm,.lsm,6960512,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\12118_BZ33_L4440_100x\BZ33_L4440_w4.lsm,.lsm,7586765,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\12118_BZ33_L4440_100x\BZ33_L4440_w5.lsm,.lsm,6647386,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\12118_BZ33_L4440_100x\BZ33_L4440_w6.lsm,.lsm,6960512,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\171101_HKK22_ISD1_100x\180618_HKK22L1_red\worm 1\layer 1\w1l1.lsm,.lsm,5394865,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\171101_HKK22_ISD1_100x\180618_HKK22L1_red\worm 1\layer 2\w1l2.lsm,.lsm,9152377,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\171101_HKK22_ISD1_100x\180618_HKK22L1_red\worm 2\layer 1\w2l1.lsm,.lsm,7899873,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\171101_HKK22_ISD1_100x\180618_HKK22L1_red\worm 2\layer 2\w2l2.lsm,.lsm,10091755,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\171101_HKK22_ISD1_100x\180618_HKK22L1_red\worm 3\layer 1\w3l1.lsm,.lsm,8839249,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\171101_HKK22_ISD1_100x\180618_HKK22L1_red\worm 3\layer 2\w3l2.lsm,.lsm,7899871,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\171101_HKK22_ISD1_100x\180618_HKK22L1_red\worm 4\layer 1\w4l1.lsm,.lsm,7899872,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\171101_HKK22_ISD1_100x\180618_HKK22L1_red\worm 4\layer 2\w4l2.lsm,.lsm,10404880,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\171101_HKK22_ISD1_100x\180618_HKK22L1_red\worm 5\layer 1\w5l1.lsm,.lsm,8212999,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\171101_HKK22_ISD1_100x\180618_HKK22L1_red\worm 5\layer 2\w5l2.lsm,.lsm,8839251,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\171101_HKK22_ISD1_100x\180618_HKK22L1_red\worm 5\layer 2\REDO\w5l2_redo.lsm,.lsm,12596773,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\171101_HKK22_ISD1_100x\180618_HKK5L1_red\worm 1\layer 1\w1l1.lsm,.lsm,8212997,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\171101_HKK22_ISD1_100x\180618_HKK5L1_red\worm 1\layer 2\w1l2.lsm,.lsm,7273619,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\171101_HKK22_ISD1_100x\180618_HKK5L1_red\worm 2\layer 1\w2l1.lsm,.lsm,8839251,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\171101_HKK22_ISD1_100x\180618_HKK5L1_red\worm 2\layer 2\w2l2.lsm,.lsm,8839250,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\171101_HKK22_ISD1_100x\180806_CD1_mount\worm 1\180806_HKK22_CD1_w1l1.lsm,.lsm,12283830,2018-08-06
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\171101_HKK22_ISD1_100x\180806_CD1_mount\worm 2\180806_HKK22_CD1_w2l1.lsm,.lsm,10405074,2018-08-06
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\171101_HKK22_ISD1_100x\180806_CD1_mount\worm 2\180806_HKK22_CD1_w2l1_Max.lsm,.lsm,385050,2018-08-06
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\171101_HKK22_ISD1_100x\180806_CD1_mount\worm 2\180806_HKK22_CD1_w2l2.lsm,.lsm,9778822,2018-08-06
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\171110_HKK5_ISD5_100x\w1\l1\w1l1_Max.lsm,.lsm,686059,2017-11-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\180111_HKK5_CSD3_100x\worm 2\w2l2\w2l2_Max.lsm,.lsm,686060,2018-01-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\180821_HKK22_CB3%D5alive_100x\worm 1\HKK22_CB3%D5_alive_w1.lsm,.lsm,72642994,2018-08-21
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\180821_HKK22_CB3%D5alive_100x\worm 2\HKK22_CB3%D5_alive_w2.lsm,.lsm,140815738,2018-08-21
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\180821_HKK22_CB3%D5alive_100x\worm 2\HKK22_CB3%D5_alive_w2top.lsm,.lsm,70443742,2018-08-21
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\180821_HKK22_CB3%D5alive_100x\worm 3\HKK22_CB3%D5_alive_w3.lsm,.lsm,145214255,2018-08-21
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\180821_HKK22_CB3%D5alive_100x\worm 3\HKK22_CB3%D5_alive_w3_.lsm,.lsm,24262157,2018-08-21
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\180821_HKK22_CB3%D5alive_100x\worm 4\HKK22_CB3%D5_alive_w4.lsm,.lsm,123222807,2018-08-21
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\180821_HKK22_CB3%D5alive_100x\worm 4\HKK22_CB3%D5_alive_w41.lsm,.lsm,343135721,2018-08-21
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\180821_HKK22_CB3%D5alive_100x\worm 5\HKK22_CB3%D5_alive_w5.lsm,.lsm,445394920,2018-08-21
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\180821_HKK5_CB3%D5alive_100x\HKK5_CB3%D5_alive_w1.lsm,.lsm,673003699,2018-08-21
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\180822_HKK5_CB3%D5alive_100x\worm 1\HKK5_CB3%D5.lsm,.lsm,270563828,2018-08-22
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\180822_HKK5_CB3%D5alive_100x\worm 1\2\HKK5_CB3%D5_w1.lsm,.lsm,180399796,2018-08-22
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\180822_HKK5_CB3%D5alive_100x\worm 1\3\HKK5_CB3%D5_w1.lsm,.lsm,45153740,2018-08-22
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\All the 100X\180822_HKK5_CB3%D5alive_100x\worm 1\4\HKK5_CB3%D5_w1_4.lsm,.lsm,360727876,2018-08-22
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_1.lsm,.lsm,28660247,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_10.lsm,.lsm,22062901,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_11.lsm,.lsm,22062901,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_12.lsm,.lsm,22062901,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_13.lsm,.lsm,22062901,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_14.lsm,.lsm,22062901,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_15.lsm,.lsm,22062901,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_16.lsm,.lsm,22062901,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_17.lsm,.lsm,25361575,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_18.lsm,.lsm,25361575,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_19.lsm,.lsm,25361575,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_2.lsm,.lsm,28660247,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_20.lsm,.lsm,25361575,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_21.lsm,.lsm,25361575,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_22.lsm,.lsm,25361575,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_23.lsm,.lsm,25361575,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_24.lsm,.lsm,24262017,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_25.lsm,.lsm,24262017,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_26.lsm,.lsm,33058481,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_26_Max.lsm,.lsm,1171307,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_27.lsm,.lsm,33058481,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_28.lsm,.lsm,25361575,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_29.lsm,.lsm,25361575,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_3.lsm,.lsm,22062899,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_30.lsm,.lsm,25361575,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_31.lsm,.lsm,25361575,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_32.lsm,.lsm,25361575,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_33.lsm,.lsm,27560691,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_34.lsm,.lsm,27560691,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_35.lsm,.lsm,27560691,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_36.lsm,.lsm,27560691,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_37.lsm,.lsm,27560691,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_37_Max.lsm,.lsm,1171307,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_38.lsm,.lsm,27560691,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_39.lsm,.lsm,27560691,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_4.lsm,.lsm,22062899,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_40.lsm,.lsm,27560691,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_41.lsm,.lsm,27560691,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_42.lsm,.lsm,27560691,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_42_Max.lsm,.lsm,1171307,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_43.lsm,.lsm,27560691,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_5.lsm,.lsm,22062899,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_6.lsm,.lsm,22062899,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_7.lsm,.lsm,22062899,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_8.lsm,.lsm,22062899,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\101518_N2_IBD5\w1\N2_IBD5_w1_9.lsm,.lsm,22062899,2018-10-15
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_1.lsm,.lsm,27560688,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_10.lsm,.lsm,24262016,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_11.lsm,.lsm,24262016,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_12.lsm,.lsm,25361574,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_13.lsm,.lsm,25361574,2018-10-08
